"Event","Return Type (Candidate/Senate Group)","Name","Total Electoral Expenditure","Broadcasting Cost","Publishing Cost","Display Ad Cost","Direct Mailing","Campaign Material Costs","Opinion Polls"
"2010 Federal election","Candidate","TEMPLEMAN, Susan Raye","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","THIES, Robert Henry","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","THISTLETHWAITE, Matthew James","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","THOMAS, Brent Gregory","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","THOMPSON, Andrew","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","THOMPSON, Andrew George","130","0","0","0","45","85","0"
"2010 Federal election","Candidate","THOMPSON, Lenka Mai","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","THOMSON, Craig Robert","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","THOMSON, Kelvin John","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","THOW, Antony Charles","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","TILLER, Simon James","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","TIMMINS, Nathan","2300","0","0","0","2300","0","0"
"2010 Federal election","Candidate","TITMUS, Stephen Paul","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","TODD, Alexandra Joy","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","TOMISICH, Claudio Ugo","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","TOOLEY, Christopher Ronald","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","TOSCANO, Joseph","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","TOWNSEND, Dale Phillip","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","TOWNSEND, Rosalyn Lee","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","TREASURE, Bret Robert","3399","2644","0","0","628","127","0"
"2010 Federal election","Candidate","TREMETHICK, Terry","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","TREVOR, Chris Allan","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","TROOD, Russell Brunell","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","TRUSCOTT, Jeffery","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","TRUSS, Warren Errol","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","TRUTER, Ashley Glen","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","TSENG, Wayne","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","TUCKEY, Charles Wilson","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","TUDGE, Alan Edward","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","TUFFNELL, Ian James","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","TURNBULL, Malcolm Bligh","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","TURNOUR, Andrew Sherring","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","TURNOUR, James Pearce","0","0","0","0","0","0","0"
"2010 Federal election","Senate Group","Unendorsed - ALDRIDGE, Mark","550","0","0","0","500","0","50"
"2010 Federal election","Senate Group","Unendorsed - BARKER, David","0","0","0","0","0","0","0"
"2010 Federal election","Senate Group","Unendorsed - BELGRAVE, Leon Adrian","0","0","0","0","0","0","0"
"2010 Federal election","Senate Group","Unendorsed - BLOOM, Nadia","0","0","0","0","0","0","0"
"2010 Federal election","Senate Group","Unendorsed - BOURKE, William","33109","4566","26068","0","2475","0","0"
"2010 Federal election","Senate Group","Unendorsed - COWANS, Scott","10000","0","0","0","10000","0","0"
"2010 Federal election","Senate Group","Unendorsed - EMBRY, Paddy","14071","0","13343","0","0","728","0"
"2010 Federal election","Senate Group","Unendorsed - FELS, Anthony","10019","0","9568","0","451","0","0"
"2010 Federal election","Senate Group","Unendorsed - GEORGATOS, Gerry","0","0","0","0","0","0","0"
"2010 Federal election","Senate Group","Unendorsed - HODGES, Darrin","652","0","0","0","652","0","0"
"2010 Federal election","Senate Group","Unendorsed - HODGES, Robert","0","0","0","0","0","0","0"
"2010 Federal election","Senate Group","Unendorsed - KERNOT, Cheryl","5502","0","0","0","5502","0","0"
"2010 Federal election","Senate Group","Unendorsed - MAYNE, Stephen","2086","0","0","0","370","0","1716"
"2010 Federal election","Senate Group","Unendorsed - PYKE, John Richard","8107","0","8092","0","15","0","0"
"2010 Federal election","Senate Group","Unendorsed - ROBINSON, Tony","0","0","0","0","0","0","0"
"2010 Federal election","Senate Group","Unendorsed - SAMPSON, Meg","50","0","0","0","50","0","0"
"2010 Federal election","Senate Group","Unendorsed - SPENCER, Paul","5","0","0","0","5","0","0"
"2010 Federal election","Senate Group","Unendorsed - STEFANAC, Jennifer","0","0","0","0","0","0","0"
"2010 Federal election","Senate Group","Unendorsed - TOSCANO, Joseph","358","0","0","0","358","0","0"
"2010 Federal election","Senate Group","Unendorsed - WATTIE, Russell","1231","0","0","0","1231","0","0"
"2010 Federal election","Candidate","URQUHART, Anne Elizabeth","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","VAMVAKINOU, Maria","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","VAN BOECKEL, Michael David","621","0","0","0","621","0","0"
"2010 Federal election","Candidate","VAN BURGEL, Jamie Kim","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","VAN DER MERWE, Sophie","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","VAN DER WIJNGAART, Bernardus Hendricus","9168","5340","863","0","2965","0","0"
"2010 Federal election","Candidate","van LIESHOUT, Joan Doris","37057","13520","12649","30","10839","19","0"
"2010 Federal election","Candidate","VAN MANEN, Albertus Johannes","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","VAN VEEN, Joshua","150","0","0","0","150","0","0"
"2010 Federal election","Candidate","VASTA, Ross Xavier","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","VEGA, Christian Benedict","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","VERNEDE, Darren James","350","0","0","0","350","0","0"
"2010 Federal election","Candidate","VERSACE, Trevor John","385","385","0","0","0","0","0"
"2010 Federal election","Candidate","VERSTEEGEN, James Gregory","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","VETTER, Anne-Marie","1705","0","0","0","1447","258","0"
"2010 Federal election","Candidate","VILLAVER, Ronaldo","7986","0","2545","0","5209","232","0"
"2010 Federal election","Candidate","VINCENT, Allan Robert","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","VINCENT, David Charles","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","VINCENT, Sally-Anne","500","0","0","0","500","0","0"
"2010 Federal election","Candidate","VINNICOMBE, Robert Ian James","620","0","0","0","620","0","0"
"2010 Federal election","Candidate","VIRGO, Jason Wayne","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","VOGEL, Anthony John","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","VONGVIXAY, Keo","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WAIZER, Naomi","3363","0","0","0","3363","0","0"
"2010 Federal election","Candidate","WALKER, Jeanie Marie","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WALLER, Cedric Francis","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WALMSLEY, Mark Robert","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WALSH, Benjamin","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WARD, Jane Elizabeth","1320","0","120","0","1200","0","0"
"2010 Federal election","Candidate","WARDEN, Toni-Marie Ramplin","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WARDLE, Emma Louise","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WARFE, Jennifer Ronda","860","0","0","0","860","0","0"
"2010 Federal election","Candidate","WARREN, Lyle Richard","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WASHER, Malcolm James","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WATCHIRS, Kevin","5199","0","1176","259","3449","315","0"
"2010 Federal election","Candidate","WATERS, Larissa Joy","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WATERSON, William Henry Victor","375","0","0","0","375","0","0"
"2010 Federal election","Candidate","WATSON, Rana","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WATSON, Samuel William","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WATTIE, Russell Garry","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WATTS, Adrian Ronald","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WATTS, Matthew James Miller","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WEBB, Jesse Alexander","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WEBB, Leta","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WEBBER, Andrew Lyndon","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WEEDALL, Gemma Ann","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WEISS, Gordon","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WELLNER, Utz Karl","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WESTERBERG, Signe Louise","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WESTGARTH, Ricky Lindsay","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WESTLEY, Luke Christopher","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WHALAN, Andrew George","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WHATELY, Jennifer Suzette","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WHEATLEY, Heather Kaye","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WHELAN, Peter William","500","0","500","0","0","0","0"
"2010 Federal election","Candidate","WHISH-WILSON, Peter Stuart","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WHITE, Benjamin Mark","400","0","50","0","50","50","250"
"2010 Federal election","Candidate","WHITE, Mark Alan","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WHITE, Samuel Andrew","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WIEDENHORN, Josef","5200","0","5200","0","0","0","0"
"2010 Federal election","Candidate","WIENER, Sven","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WILKIE, Andrew Damien","35924","7713","5561","300","8638","13712","0"
"2010 Federal election","Candidate","WILLIAMS, Annette Constance","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WILLIAMS, Margaret Mary","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WILLIAMS, Maxwell Stephen","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WILLIAMS, Peter","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WILLIAMS, Raymond Frank","720","420","0","0","0","300","0"
"2010 Federal election","Candidate","WILSON, Emma Louise","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WILSON, Steven Charles","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WINDISCH, Margarita","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WINDOLF, Karina May","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WINDSOR, Antony","94248","58547","2465","0","13392","19844","0"
"2010 Federal election","Candidate","WINTER, Dean Leroy","250","0","0","0","250","0","0"
"2010 Federal election","Candidate","WIRTH, Jarrod John","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WITTEN, Richard Innes","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WOJCZUK, Ann Elizabeth","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WONE, Adrian Jacob","12838","2239","5234","0","5365","0","0"
"2010 Federal election","Candidate","WOOD, Jason Peter","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WOOD, Jassmine Peggy","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WOODCOCK, Hamish McKinnon","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WOODS, Beau Loren","589","0","410","0","179","0","0"
"2010 Federal election","Candidate","WORK, Vernon Robert Kenneth","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WORSLEY, Julie Margaret","2534","0","440","0","2094","0","0"
"2010 Federal election","Candidate","WORTLEY, Dana Johanna M","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WRIGHT, Barry Anthony","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WRIGHT, Penelope Lesley","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WRIGHT, Suzanne Iris","4920","0","0","0","780","4140","0"
"2010 Federal election","Candidate","WRIGHT-TURNER, Toni","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","WYATT, Kenneth George","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","YOUNG, Emma","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","YOUNG, Jacqueline Elizabeth","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","YOUNG, Paul James","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","YOUNG, Sheridan Elise","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","YOUNG, Trevor Phillip","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","ZABALA, Gabriela Sylvia","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","ZABEL, Neil Leslie","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","ZANKER, Christopher Paul","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","ZAPPIA, Antonio","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","ZEGENHAGEN, Anthony Claude","2200","2200","0","0","0","0","0"
"2010 Federal election","Candidate","ZIBELL, Stefan Thomas","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","ZIMMERMAN, Larissa Renee","160","0","0","0","80","80","0"
"2010 Federal election","Candidate","ZOCHLING, Hubert Josef","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","ZUBIC, Cedomir Jim","0","0","0","0","0","0","0"
"2010 Federal election","Candidate","ZUREIK, Saleem George","0","0","0","0","0","0","0"
"2007 Federal Election","Candidate","ABBOTT, Anthony John","0","0","0","0","0","0","0"
"2007 Federal Election","Candidate","ABRAHAMSON, Iona Lorne","0","0","0","0","0","0","0"
"2007 Federal Election","Candidate","ADAMS, Dick Godfrey Harry","0","0","0","0","0","0","0"
"2007 Federal Election","Candidate","ADAMS, James Llewellyn Monk","0","0","0","0","0","0","0"
"2007 Federal Election","Candidate","ADAMS, John","0","0","0","0","0","0","0"
"2007 Federal Election","Candidate","ADAMS, Neale David","0","0","0","0","0","0","0"
"2007 Federal Election","Candidate","AESCHLIMANN, Terrence Charles","0","0","0","0","0","0","0"
"2007 Federal Election","Candidate","AFFLECK, Rachel Maree","0","0","0","0","0","0","0"
"2007 Federal Election","Candidate","ALBANESE, Anthony Norman","0","0","0","0","0","0","0"
"2007 Federal Election","Candidate","ALBERTS, Katrina Marie","0","0","0","0","0","0","0"
"2007 Federal Election","Candidate","ALBLAS, Theo Matthew","0","0","0","0","0","0","0"
"2007 Federal Election","Candidate","ALBURY, Daniel Marc","0","0","0","0","0","0","0"
"2007 Federal Election","Candidate","ALCORN, Zane Raymond","0","0","0","0","0","0","0"
"2007 Federal Election","Candidate","ALDERSON, Gordon Russell","6161","0","709","0","3160","2292","0"
"2007 Federal Election","Candidate","ALDRIDGE, Mark Marshall","0","0","0","0","0","0","0"
"2007 Federal Election","Candidate","ALLEN, Darryl Rawdon","1185","0","0","0","1185","0","0"
"2007 Federal Election","Candidate","ALLEN, David Leon","1800","0","1700","100","0","0","0"
"2007 Federal Election","Candidate","ALLEN, Michael Gerard","0","0","0","0","0","0","0"
